"ServiceId","SliId","LocationId","AtTime","TotalCount","UnhealthyCount"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-01-31T02:34:00Z","9073","23"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-01-31T02:35:00Z","9070","23"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-01-31T02:36:00Z","9069","23"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-01-31T02:37:00Z","9069","23"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-01-31T02:38:00Z","9076","23"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-01-31T02:39:00Z","9075","23"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-01-31T02:40:00Z","9073","23"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-01-31T02:41:00Z","9069","23"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-01-31T02:42:00Z","9067","23"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-01-31T02:43:00Z","9068","23"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-01-31T02:44:00Z","9068","23"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-01-31T02:45:00Z","9067","23"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-01-31T02:46:00Z","9066","23"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-01-31T02:47:00Z","9064","23"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-01-31T02:48:00Z","9065","24"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-01-31T02:49:00Z","9068","25"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-01-31T02:50:00Z","9064","25"
