"ServiceId","SliId","LocationId","AtTime","TotalCount","UnhealthyCount"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T00:24:00Z","11193","32"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T00:25:00Z","11193","32"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T00:26:00Z","11191","32"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T00:27:00Z","11190","32"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T00:28:00Z","11196","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T00:29:00Z","11196","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T00:30:00Z","11194","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T00:31:00Z","11194","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T00:32:00Z","11191","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T00:33:00Z","11194","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T00:34:00Z","11193","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T00:35:00Z","11185","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T00:36:00Z","11182","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T00:37:00Z","11181","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T00:38:00Z","11185","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T00:39:00Z","11181","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T00:40:00Z","11177","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T00:41:00Z","11177","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T00:42:00Z","11177","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T00:43:00Z","11188","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T00:44:00Z","11188","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T00:45:00Z","11182","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T00:46:00Z","11180","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T00:47:00Z","11177","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T00:48:00Z","11185","32"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T00:49:00Z","11185","32"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T00:50:00Z","11179","32"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T00:51:00Z","11177","32"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T00:52:00Z","11174","32"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T00:53:00Z","11177","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T00:54:00Z","11177","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T00:55:00Z","11174","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T00:56:00Z","11172","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T00:57:00Z","11167","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T00:58:00Z","11174","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T00:59:00Z","11172","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:00:00Z","11169","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:01:00Z","11167","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:02:00Z","11165","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:03:00Z","11173","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:04:00Z","11178","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:05:00Z","11175","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:06:00Z","11174","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:07:00Z","11171","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:08:00Z","11177","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:09:00Z","11178","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:10:00Z","11174","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:11:00Z","11167","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:12:00Z","11165","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:13:00Z","11181","32"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:14:00Z","11181","32"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:15:00Z","11178","32"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:16:00Z","11176","32"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:17:00Z","11176","32"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:18:00Z","11179","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:19:00Z","11180","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:20:00Z","11177","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:21:00Z","11173","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:22:00Z","11170","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:23:00Z","11173","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:24:00Z","11172","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:25:00Z","11167","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:26:00Z","11166","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:27:00Z","11165","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:28:00Z","11169","32"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:29:00Z","11168","32"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:30:00Z","11164","32"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:31:00Z","11162","32"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:32:00Z","11160","32"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:33:00Z","11191","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:34:00Z","11195","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:35:00Z","11191","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:36:00Z","11191","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:37:00Z","11190","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:38:00Z","11214","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:39:00Z","11214","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:40:00Z","11210","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:41:00Z","11209","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:42:00Z","11208","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:43:00Z","11249","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:44:00Z","11247","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:45:00Z","11239","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:46:00Z","11238","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:47:00Z","11236","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:48:00Z","11251","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:49:00Z","11274","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:50:00Z","11268","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:51:00Z","11265","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:52:00Z","11262","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:53:00Z","11277","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:54:00Z","11275","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:55:00Z","11264","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:56:00Z","11257","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:57:00Z","11253","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:58:00Z","11279","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T01:59:00Z","11279","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:00:00Z","11277","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:01:00Z","11276","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:02:00Z","11275","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:03:00Z","11304","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:04:00Z","11312","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:05:00Z","11309","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:06:00Z","11309","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:07:00Z","11308","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:08:00Z","11366","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:09:00Z","11364","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:10:00Z","11348","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:11:00Z","11345","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:12:00Z","11342","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:13:00Z","11362","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:14:00Z","11362","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:15:00Z","11357","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:16:00Z","11356","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:17:00Z","11354","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:18:00Z","11364","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:19:00Z","11363","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:20:00Z","11362","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:21:00Z","11361","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:22:00Z","11357","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:23:00Z","11366","31"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:24:00Z","11364","29"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:25:00Z","11356","28"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:26:00Z","11350","24"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:27:00Z","11345","21"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:28:00Z","11352","20"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:29:00Z","11350","20"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:30:00Z","11346","20"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:31:00Z","11344","20"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:32:00Z","11342","20"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:33:00Z","11349","19"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:34:00Z","11350","20"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:35:00Z","11344","20"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:36:00Z","11343","20"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:37:00Z","11341","20"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:38:00Z","11356","20"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:39:00Z","11354","20"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:40:00Z","11350","20"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:41:00Z","11346","20"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:42:00Z","11343","20"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:43:00Z","11353","20"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:44:00Z","11352","20"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:45:00Z","11349","20"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:46:00Z","11348","20"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:47:00Z","11347","20"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:48:00Z","11349","20"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:49:00Z","11352","20"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:50:00Z","11351","20"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:51:00Z","11348","20"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:52:00Z","11344","20"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:53:00Z","11351","21"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:54:00Z","11349","21"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:55:00Z","11341","21"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:56:00Z","11337","21"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:57:00Z","11329","21"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:58:00Z","11332","19"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T02:59:00Z","11331","19"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T03:00:00Z","11324","19"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T03:01:00Z","11324","19"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T03:02:00Z","11322","19"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T03:03:00Z","11342","19"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T03:04:00Z","11346","19"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T03:05:00Z","11344","19"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T03:06:00Z","11340","19"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T03:07:00Z","11336","19"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T03:08:00Z","11378","19"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T03:09:00Z","11377","19"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T03:10:00Z","11372","19"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T03:11:00Z","11371","19"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T03:12:00Z","11368","19"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T03:13:00Z","11408","19"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T03:14:00Z","11407","19"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T03:15:00Z","11403","19"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T03:16:00Z","11400","19"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T03:17:00Z","11398","19"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T03:18:00Z","11428","19"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T03:19:00Z","11436","19"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T03:20:00Z","11432","19"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T03:21:00Z","11427","19"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T03:22:00Z","11426","19"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T03:23:00Z","11427","19"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T03:24:00Z","11426","19"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T03:25:00Z","11423","19"
"fe63f845-4aee-4313-9b2e-3a8a2fe61897","Query.Success Rate.Signal","centralus","2025-02-12T03:26:00Z","11421","19"
