AtTime,Trend
2025-02-12 00:00:00+00:00,
2025-02-12 00:01:00+00:00,
2025-02-12 00:02:00+00:00,
2025-02-12 00:03:00+00:00,
2025-02-12 00:04:00+00:00,
2025-02-12 00:05:00+00:00,
2025-02-12 00:06:00+00:00,
2025-02-12 00:07:00+00:00,
2025-02-12 00:08:00+00:00,
2025-02-12 00:09:00+00:00,
2025-02-12 00:10:00+00:00,
2025-02-12 00:11:00+00:00,
2025-02-12 00:12:00+00:00,29.812500000000007
2025-02-12 00:13:00+00:00,30.02083333333334
2025-02-12 00:14:00+00:00,30.229166666666668
2025-02-12 00:15:00+00:00,30.4375
2025-02-12 00:16:00+00:00,30.624999999999996
2025-02-12 00:17:00+00:00,30.79166666666666
2025-02-12 00:18:00+00:00,30.95833333333333
2025-02-12 00:19:00+00:00,31.124999999999996
2025-02-12 00:20:00+00:00,31.208333333333332
2025-02-12 00:21:00+00:00,31.208333333333332
2025-02-12 00:22:00+00:00,31.208333333333332
2025-02-12 00:23:00+00:00,31.20833333333334
2025-02-12 00:24:00+00:00,31.20833333333334
2025-02-12 00:25:00+00:00,31.20833333333334
2025-02-12 00:26:00+00:00,31.20833333333334
2025-02-12 00:27:00+00:00,31.20833333333334
2025-02-12 00:28:00+00:00,31.20833333333334
2025-02-12 00:29:00+00:00,31.20833333333334
2025-02-12 00:30:00+00:00,31.20833333333334
2025-02-12 00:31:00+00:00,31.20833333333334
2025-02-12 00:32:00+00:00,31.20833333333334
2025-02-12 00:33:00+00:00,31.20833333333334
2025-02-12 00:34:00+00:00,31.20833333333334
2025-02-12 00:35:00+00:00,31.187500000000007
2025-02-12 00:36:00+00:00,31.166666666666675
2025-02-12 00:37:00+00:00,31.166666666666675
2025-02-12 00:38:00+00:00,31.16666666666667
2025-02-12 00:39:00+00:00,31.166666666666668
2025-02-12 00:40:00+00:00,31.187499999999996
2025-02-12 00:41:00+00:00,31.208333333333325
2025-02-12 00:42:00+00:00,31.208333333333325
2025-02-12 00:43:00+00:00,31.208333333333325
2025-02-12 00:44:00+00:00,31.208333333333325
2025-02-12 00:45:00+00:00,31.208333333333332
2025-02-12 00:46:00+00:00,31.208333333333332
2025-02-12 00:47:00+00:00,31.208333333333332
2025-02-12 00:48:00+00:00,31.20833333333334
2025-02-12 00:49:00+00:00,31.20833333333334
2025-02-12 00:50:00+00:00,31.20833333333334
2025-02-12 00:51:00+00:00,31.20833333333334
2025-02-12 00:52:00+00:00,31.20833333333334
2025-02-12 00:53:00+00:00,31.20833333333334
2025-02-12 00:54:00+00:00,31.20833333333334
2025-02-12 00:55:00+00:00,31.20833333333334
2025-02-12 00:56:00+00:00,31.20833333333334
2025-02-12 00:57:00+00:00,31.20833333333334
2025-02-12 00:58:00+00:00,31.20833333333334
2025-02-12 00:59:00+00:00,31.20833333333334
2025-02-12 01:00:00+00:00,31.187500000000007
2025-02-12 01:01:00+00:00,31.166666666666675
2025-02-12 01:02:00+00:00,31.166666666666675
2025-02-12 01:03:00+00:00,31.16666666666667
2025-02-12 01:04:00+00:00,31.166666666666668
2025-02-12 01:05:00+00:00,31.187499999999996
2025-02-12 01:06:00+00:00,31.208333333333325
2025-02-12 01:07:00+00:00,31.208333333333325
2025-02-12 01:08:00+00:00,31.208333333333325
2025-02-12 01:09:00+00:00,31.208333333333325
2025-02-12 01:10:00+00:00,31.208333333333332
2025-02-12 01:11:00+00:00,31.208333333333332
2025-02-12 01:12:00+00:00,31.208333333333332
2025-02-12 01:13:00+00:00,31.20833333333334
2025-02-12 01:14:00+00:00,31.20833333333334
2025-02-12 01:15:00+00:00,31.20833333333334
2025-02-12 01:16:00+00:00,31.229166666666675
2025-02-12 01:17:00+00:00,31.27083333333334
2025-02-12 01:18:00+00:00,31.312500000000004
2025-02-12 01:19:00+00:00,31.354166666666668
2025-02-12 01:20:00+00:00,31.395833333333332
2025-02-12 01:21:00+00:00,31.41666666666666
2025-02-12 01:22:00+00:00,31.41666666666666
2025-02-12 01:23:00+00:00,31.41666666666666
2025-02-12 01:24:00+00:00,31.41666666666666
2025-02-12 01:25:00+00:00,31.395833333333332
2025-02-12 01:26:00+00:00,31.354166666666668
2025-02-12 01:27:00+00:00,31.312500000000004
2025-02-12 01:28:00+00:00,31.27083333333334
2025-02-12 01:29:00+00:00,31.229166666666675
2025-02-12 01:30:00+00:00,31.20833333333334
2025-02-12 01:31:00+00:00,31.20833333333334
2025-02-12 01:32:00+00:00,31.20833333333334
2025-02-12 01:33:00+00:00,31.20833333333334
2025-02-12 01:34:00+00:00,31.20833333333334
2025-02-12 01:35:00+00:00,31.20833333333334
2025-02-12 01:36:00+00:00,31.20833333333334
2025-02-12 01:37:00+00:00,31.20833333333334
2025-02-12 01:38:00+00:00,31.20833333333334
2025-02-12 01:39:00+00:00,31.20833333333334
2025-02-12 01:40:00+00:00,31.187500000000007
2025-02-12 01:41:00+00:00,31.14583333333334
2025-02-12 01:42:00+00:00,31.104166666666675
2025-02-12 01:43:00+00:00,31.062500000000007
2025-02-12 01:44:00+00:00,31.02083333333334
2025-02-12 01:45:00+00:00,31.000000000000004
2025-02-12 01:46:00+00:00,31.000000000000004
2025-02-12 01:47:00+00:00,31.000000000000004
2025-02-12 01:48:00+00:00,31.000000000000004
2025-02-12 01:49:00+00:00,31.000000000000004
2025-02-12 01:50:00+00:00,31.000000000000004
2025-02-12 01:51:00+00:00,31.000000000000004
2025-02-12 01:52:00+00:00,31.000000000000004
2025-02-12 01:53:00+00:00,31.000000000000004
2025-02-12 01:54:00+00:00,31.000000000000004
2025-02-12 01:55:00+00:00,31.000000000000004
2025-02-12 01:56:00+00:00,31.000000000000004
2025-02-12 01:57:00+00:00,31.000000000000004
2025-02-12 01:58:00+00:00,31.000000000000004
2025-02-12 01:59:00+00:00,31.000000000000004
2025-02-12 02:00:00+00:00,31.000000000000004
2025-02-12 02:01:00+00:00,31.000000000000004
2025-02-12 02:02:00+00:00,31.000000000000004
2025-02-12 02:03:00+00:00,31.000000000000004
2025-02-12 02:04:00+00:00,31.000000000000004
2025-02-12 02:05:00+00:00,31.000000000000004
2025-02-12 02:06:00+00:00,31.000000000000004
2025-02-12 02:07:00+00:00,31.000000000000004
2025-02-12 02:08:00+00:00,31.000000000000004
2025-02-12 02:09:00+00:00,31.000000000000004
2025-02-12 02:10:00+00:00,31.000000000000004
2025-02-12 02:11:00+00:00,31.000000000000004
2025-02-12 02:12:00+00:00,30.95833333333334
2025-02-12 02:13:00+00:00,30.854166666666668
2025-02-12 02:14:00+00:00,30.645833333333336
2025-02-12 02:15:00+00:00,30.291666666666668
2025-02-12 02:16:00+00:00,29.854166666666668
2025-02-12 02:17:00+00:00,29.395833333333332
2025-02-12 02:18:00+00:00,28.937499999999996
2025-02-12 02:19:00+00:00,28.47916666666666
2025-02-12 02:20:00+00:00,28.020833333333325
2025-02-12 02:21:00+00:00,27.54166666666666
2025-02-12 02:22:00+00:00,27.062499999999993
2025-02-12 02:23:00+00:00,26.604166666666657
2025-02-12 02:24:00+00:00,26.145833333333325
2025-02-12 02:25:00+00:00,25.687499999999993
2025-02-12 02:26:00+00:00,25.229166666666657
2025-02-12 02:27:00+00:00,24.770833333333325
2025-02-12 02:28:00+00:00,24.312499999999993
2025-02-12 02:29:00+00:00,23.854166666666657
2025-02-12 02:30:00+00:00,23.395833333333325
2025-02-12 02:31:00+00:00,22.937499999999993
2025-02-12 02:32:00+00:00,22.479166666666657
2025-02-12 02:33:00+00:00,22.020833333333325
2025-02-12 02:34:00+00:00,21.562499999999993
2025-02-12 02:35:00+00:00,21.10416666666666
2025-02-12 02:36:00+00:00,20.687499999999996
2025-02-12 02:37:00+00:00,20.333333333333332
2025-02-12 02:38:00+00:00,20.083333333333332
2025-02-12 02:39:00+00:00,19.979166666666664
2025-02-12 02:40:00+00:00,19.95833333333333
2025-02-12 02:41:00+00:00,19.979166666666664
2025-02-12 02:42:00+00:00,20.02083333333333
2025-02-12 02:43:00+00:00,20.062499999999996
2025-02-12 02:44:00+00:00,20.104166666666664
2025-02-12 02:45:00+00:00,20.166666666666668
2025-02-12 02:46:00+00:00,20.187499999999996
2025-02-12 02:47:00+00:00,20.145833333333332
2025-02-12 02:48:00+00:00,20.104166666666664
2025-02-12 02:49:00+00:00,20.0625
2025-02-12 02:50:00+00:00,20.020833333333336
2025-02-12 02:51:00+00:00,19.97916666666667
2025-02-12 02:52:00+00:00,19.937500000000004
2025-02-12 02:53:00+00:00,19.895833333333336
2025-02-12 02:54:00+00:00,19.854166666666668
2025-02-12 02:55:00+00:00,19.8125
2025-02-12 02:56:00+00:00,19.770833333333336
2025-02-12 02:57:00+00:00,19.729166666666668
2025-02-12 02:58:00+00:00,19.6875
2025-02-12 02:59:00+00:00,19.645833333333336
2025-02-12 03:00:00+00:00,19.604166666666668
2025-02-12 03:01:00+00:00,19.5625
2025-02-12 03:02:00+00:00,19.520833333333332
2025-02-12 03:03:00+00:00,19.479166666666664
2025-02-12 03:04:00+00:00,19.4375
2025-02-12 03:05:00+00:00,19.375
2025-02-12 03:06:00+00:00,19.291666666666664
2025-02-12 03:07:00+00:00,19.208333333333332
2025-02-12 03:08:00+00:00,19.125
2025-02-12 03:09:00+00:00,19.041666666666668
2025-02-12 03:10:00+00:00,19.0
2025-02-12 03:11:00+00:00,19.0
2025-02-12 03:12:00+00:00,19.0
2025-02-12 03:13:00+00:00,19.0
2025-02-12 03:14:00+00:00,19.0
2025-02-12 03:15:00+00:00,19.0
2025-02-12 03:16:00+00:00,19.0
2025-02-12 03:17:00+00:00,19.0
2025-02-12 03:18:00+00:00,19.0
2025-02-12 03:19:00+00:00,19.0
2025-02-12 03:20:00+00:00,19.0
2025-02-12 03:21:00+00:00,19.020833333333336
2025-02-12 03:22:00+00:00,19.0625
2025-02-12 03:23:00+00:00,19.104166666666664
2025-02-12 03:24:00+00:00,19.14583333333333
2025-02-12 03:25:00+00:00,19.187499999999993
2025-02-12 03:26:00+00:00,19.208333333333325
2025-02-12 03:27:00+00:00,19.20833333333333
2025-02-12 03:28:00+00:00,19.208333333333332
2025-02-12 03:29:00+00:00,19.208333333333336
2025-02-12 03:30:00+00:00,19.20833333333334
2025-02-12 03:31:00+00:00,19.208333333333336
2025-02-12 03:32:00+00:00,19.208333333333336
2025-02-12 03:33:00+00:00,19.208333333333336
2025-02-12 03:34:00+00:00,19.208333333333332
2025-02-12 03:35:00+00:00,19.208333333333332
2025-02-12 03:36:00+00:00,19.208333333333332
2025-02-12 03:37:00+00:00,19.208333333333332
2025-02-12 03:38:00+00:00,19.208333333333332
2025-02-12 03:39:00+00:00,19.208333333333332
2025-02-12 03:40:00+00:00,19.208333333333332
2025-02-12 03:41:00+00:00,19.229166666666668
2025-02-12 03:42:00+00:00,19.270833333333332
2025-02-12 03:43:00+00:00,19.312499999999996
2025-02-12 03:44:00+00:00,19.35416666666666
2025-02-12 03:45:00+00:00,19.374999999999993
2025-02-12 03:46:00+00:00,19.35416666666666
2025-02-12 03:47:00+00:00,19.312499999999996
2025-02-12 03:48:00+00:00,19.270833333333332
2025-02-12 03:49:00+00:00,19.22916666666667
2025-02-12 03:50:00+00:00,19.20833333333334
2025-02-12 03:51:00+00:00,19.208333333333336
2025-02-12 03:52:00+00:00,19.208333333333336
2025-02-12 03:53:00+00:00,19.208333333333336
2025-02-12 03:54:00+00:00,19.208333333333332
2025-02-12 03:55:00+00:00,19.208333333333332
2025-02-12 03:56:00+00:00,19.208333333333332
2025-02-12 03:57:00+00:00,19.208333333333332
2025-02-12 03:58:00+00:00,19.208333333333332
2025-02-12 03:59:00+00:00,19.208333333333332
2025-02-12 04:00:00+00:00,19.208333333333332
2025-02-12 04:01:00+00:00,19.208333333333332
2025-02-12 04:02:00+00:00,19.208333333333332
2025-02-12 04:03:00+00:00,19.208333333333332
2025-02-12 04:04:00+00:00,19.208333333333332
2025-02-12 04:05:00+00:00,19.1875
2025-02-12 04:06:00+00:00,19.145833333333332
2025-02-12 04:07:00+00:00,19.104166666666668
2025-02-12 04:08:00+00:00,19.0625
2025-02-12 04:09:00+00:00,19.020833333333332
2025-02-12 04:10:00+00:00,19.0
2025-02-12 04:11:00+00:00,19.0
2025-02-12 04:12:00+00:00,19.0
2025-02-12 04:13:00+00:00,19.0
2025-02-12 04:14:00+00:00,19.0
2025-02-12 04:15:00+00:00,19.0
2025-02-12 04:16:00+00:00,19.020833333333336
2025-02-12 04:17:00+00:00,19.0625
2025-02-12 04:18:00+00:00,19.104166666666664
2025-02-12 04:19:00+00:00,19.14583333333333
2025-02-12 04:20:00+00:00,19.187499999999993
2025-02-12 04:21:00+00:00,19.208333333333325
2025-02-12 04:22:00+00:00,19.20833333333333
2025-02-12 04:23:00+00:00,19.208333333333332
2025-02-12 04:24:00+00:00,19.208333333333336
2025-02-12 04:25:00+00:00,19.20833333333334
2025-02-12 04:26:00+00:00,19.208333333333336
2025-02-12 04:27:00+00:00,19.208333333333336
2025-02-12 04:28:00+00:00,19.208333333333336
2025-02-12 04:29:00+00:00,19.208333333333332
2025-02-12 04:30:00+00:00,19.208333333333332
2025-02-12 04:31:00+00:00,19.208333333333332
2025-02-12 04:32:00+00:00,19.208333333333332
2025-02-12 04:33:00+00:00,19.208333333333332
2025-02-12 04:34:00+00:00,19.208333333333332
2025-02-12 04:35:00+00:00,19.208333333333332
2025-02-12 04:36:00+00:00,19.208333333333332
2025-02-12 04:37:00+00:00,19.208333333333332
2025-02-12 04:38:00+00:00,19.208333333333332
2025-02-12 04:39:00+00:00,19.208333333333332
2025-02-12 04:40:00+00:00,19.1875
2025-02-12 04:41:00+00:00,19.145833333333332
2025-02-12 04:42:00+00:00,19.104166666666668
2025-02-12 04:43:00+00:00,19.0625
2025-02-12 04:44:00+00:00,19.020833333333332
2025-02-12 04:45:00+00:00,19.0
2025-02-12 04:46:00+00:00,19.0
2025-02-12 04:47:00+00:00,19.0
2025-02-12 04:48:00+00:00,19.0
2025-02-12 04:49:00+00:00,19.0
2025-02-12 04:50:00+00:00,19.0
2025-02-12 04:51:00+00:00,19.0
2025-02-12 04:52:00+00:00,19.0
2025-02-12 04:53:00+00:00,19.0
2025-02-12 04:54:00+00:00,19.0
2025-02-12 04:55:00+00:00,19.0
2025-02-12 04:56:00+00:00,19.0
2025-02-12 04:57:00+00:00,19.0
2025-02-12 04:58:00+00:00,19.0
2025-02-12 04:59:00+00:00,19.0
2025-02-12 05:00:00+00:00,19.0
2025-02-12 05:01:00+00:00,19.0
2025-02-12 05:02:00+00:00,19.0
2025-02-12 05:03:00+00:00,19.0
2025-02-12 05:04:00+00:00,19.0
2025-02-12 05:05:00+00:00,19.0
2025-02-12 05:06:00+00:00,19.0
2025-02-12 05:07:00+00:00,19.0
2025-02-12 05:08:00+00:00,19.0
2025-02-12 05:09:00+00:00,19.0
2025-02-12 05:10:00+00:00,19.0
2025-02-12 05:11:00+00:00,19.020833333333336
2025-02-12 05:12:00+00:00,19.0625
2025-02-12 05:13:00+00:00,19.104166666666664
2025-02-12 05:14:00+00:00,19.14583333333333
2025-02-12 05:15:00+00:00,19.187499999999993
2025-02-12 05:16:00+00:00,19.22916666666666
2025-02-12 05:17:00+00:00,19.27083333333333
2025-02-12 05:18:00+00:00,19.312499999999996
2025-02-12 05:19:00+00:00,19.354166666666664
